id,area,available_icu_beds_with_ventilator,pincode,district,last_updated_date,total_beds_without_oxygen,available_beds_without_oxygen,total_icu_beds_without_ventilator,total_beds_with_oxygen,hospital_phone,last_updated_time,hospital_name,available_icu_beds_without_ventilator,total_icu_beds_with_ventilator,available_beds_with_oxygen,hospital_address,last_updated_on
716,Nalgonda,0,508001,Nalgonda,01/05/2021,10,3,-1,10,9885029925,03:42:28 PM,"VITTAL HOSPITAL, PRAKASHAM BAZAR, NALGONDA",-1,0,8,"New Prakasham Bazar, Bottu Guda, Nalgonda, Telangana 508001, India",1619863948000
717,Nirmal,0,504106,Nirmal,20/04/2021,2,2,-1,2,7799614314,02:24:03 PM,BALAJI SKIN AND ENT HOSPITAL,-1,0,2,"Gandhi Nagar Colony, Nirmal, Telangana 504106, India",1618908843000
718,Nirmal,0,504106,Nirmal,27/04/2021,15,2,-1,15,9666645271,03:12:48 PM,DEVENDAR REDDY MULTI SEPCIALITY HOSPITAL,-1,0,6,"Devender Reddy Super Speciality Hospital, Sastry Nagar, Gollapet, Nirmal, Telangana 504106, India",1619516568000
719,Nirmal,0,504106,Nirmal,02/05/2021,10,10,-1,2,9440101166,11:00:31 AM,KHAJA HOSPITAL,-1,0,2,"Old NH 7 Road, near Kaveri Petrol Pump, Budhwarpet, Nirmal, Telangana 504106, India",1619933431000
720,Nirmal,1,504103,Nirmal,27/04/2021,6,3,-1,3,9440152454,06:59:35 PM,SRI NARAYANA GURU KRUPA HOSPITAL,-1,1,3,"House no. 4-3-216/8&9 Narashima Nagar Rd, Bhainsa, Telangana 504103, India",1619530175000
721,Nirmal,1,,Nirmal,01/05/2021,4,1,-1,0,--,06:10:18 PM,SRI SAI NURSING HOME ,-1,5,0,,1619872818000
722,Nirmal,0,504106,Nirmal,28/04/2021,3,3,-1,3,7702595784,01:51:00 PM,SRI VENKATESWARA HOSPITAL ,-1,0,3,"Nirmal,, Gajulpet, Telangana 504106, India",1619598060000
723,Nirmal,3,504106,Nirmal,29/04/2021,20,12,-1,20,9848031793,09:58:15 AM,THIRUMAL NURSING HOME,-1,18,16,"Old NH 7 Rd, Budhwarpet, Nirmal, Telangana 504106, India",1619670495000
724,Warangal Rural,0,506132,Warangal Rural,02/05/2021,4,1,-1,3,--,11:31:04 AM,AMRUTHA HOSPITAL,-1,2,0,"Narsampet, Warangal, NH-365, Warangal Narasampet Road, Narsampet, Narsampet, Telangana 506132, India",1619935264000
725,Nizamabad,5,503001,Nizamabad,02/05/2021,0,0,-1,12,--,11:01:07 AM,ANKAM HOSPITAL,-1,10,9,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619933467000
726,Nizamabad,0,503001,Nizamabad,02/05/2021,14,7,-1,11,--,11:04:16 AM,ANSHUL HOSPITAL,-1,0,5,"Dr.Ni-5-7-35, behind Amrutha C.T. Scan, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619933656000
727,Nizamabad,2,503001,Nizamabad,01/05/2021,10,0,-1,0,7013955381,01:32:13 PM,A.R. MULTI SPECIALITY HOSPITAL,-1,17,0,"Oppt. Rotary Club, Quilla Rd, Mustaid Pura, Mujahed Nagar, Nizamabad, Telangana 503001, India",1619856133000
728,Nizamabad,4,,Nizamabad,02/05/2021,0,0,-1,5,7675947745,11:20:16 AM,Cancer Care Hospital,-1,4,5,,1619934616000
729,Nizamabad,2,,Nizamabad,01/05/2021,5,5,-1,8,--,10:05:29 AM,DEEPA ORTHOPEDIC HOSPITAL,-1,2,8,,1619843729000
730,Nizamabad,2,503001,Nizamabad,01/05/2021,6,3,-1,5,9646019493,10:18:28 PM,DEVI HOSPITAL,-1,6,2,"beside Bus stand, Khaleelwadi, Nizamabad, Telangana 503001, India",1619887708000
731,Nizamabad,2,503001,Nizamabad,02/05/2021,25,2,-1,9,9000510251,10:43:37 AM,DREAM LAND HOPE HOSPITAL - NIZAMBAD,-1,13,3,"Kumar Galli, Near JJ Reddy X Road Pochamma, Pochammagalli, Khaleelwadi, Nizamabad, Telangana 503001, India",1619932417000
732,Nizamabad,0,,Nizamabad,01/05/2021,10,10,-1,14,7799991771,09:55:10 AM,DR.RAJESH COVID CENTRE,-1,0,0,,1619843110000
733,Nizamabad,6,503001,Nizamabad,01/05/2021,7,5,-1,2,--,06:17:02 PM,GANGA BHAVANI HOSPITAL,-1,15,2,"Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619873222000
734,Nizamabad,0,503001,Nizamabad,02/05/2021,17,7,-1,7,--,11:26:30 AM,G.S.B.V. MEMORIAL AMRUTHA LAXMI MULTI SPECIALITY HOSPITAL,-1,9,2,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619934990000
735,Nizamabad,0,503001,Nizamabad,02/05/2021,12,2,-1,8,--,11:16:55 AM,HAYATT HOSPITAL,-1,0,1,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619934415000
736,Nizamabad,0,503001,Nizamabad,01/05/2021,0,0,-1,20,9618246289,03:48:30 PM,INDUS SUPERSPECIALITY HOSPITAL - SARASWATHINAGAR,-1,0,11,"Dwaraka Nagar, Nizamabad, Telangana 503001, India",1619864310000
737,Nizamabad,4,503001,Nizamabad,02/05/2021,6,0,-1,20,--,10:06:52 AM,JAYA HOSPITAL,-1,24,3,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619930212000
738,Nizamabad,1,503001,Nizamabad,02/05/2021,13,8,-1,2,9640333330,10:30:30 AM,JYOTHI MULTI SPECIALITY HOSPITAL,-1,7,0,"Khaleelwadi, Jj Reddy Circle, near Shivasai Multi Speciality Hospital, Dwaraka Nagar, Nizamabad, Telangana 503001, India",1619931630000
739,Nizamabad,3,,Nizamabad,02/05/2021,10,10,-1,6,--,10:16:35 AM,KEERTHI SAI NURSNG HOME,-1,4,6,,1619930795000
740,Nizamabad,11,,Nizamabad,01/05/2021,8,4,-1,8,--,11:43:03 AM,KIDS CARE EMERGECY CHILDRENS HOSPITAL,-1,11,8,,1619849583000
741,Nizamabad,0,503001,Nizamabad,02/05/2021,10,4,-1,15,9885398505,09:31:48 AM,KIWI HOSPITAL - NIZAMBAD,-1,20,2,"Dwaraka Nagar, Nizamabad, Telangana 503001, India",1619928108000
742,Nizamabad,4,503001,Nizamabad,02/05/2021,8,6,-1,6,--,02:34:01 PM,LAKSHMI HOSPITAL,-1,6,5,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619946241000
743,Nizamabad,0,503001,Nizamabad,01/05/2021,5,2,-1,6,--,01:44:16 PM,LAXMI GAYATRI HOSPITAL,-1,2,0,"H.No.1-11-6/A, Pandit Rao Pawar Complex, Beside Tirumala Talkies, Phulong, Nizamabad, Telangana 503001, India",1619856856000
744,Nizamabad,1,503001,Nizamabad,02/05/2021,19,5,-1,12,9908151515,11:57:19 AM,LIFE COVID CENTRE (LIFE HOSPITAL),-1,7,2,"Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619936839000
745,Nizamabad,6,503001,Nizamabad,02/05/2021,8,8,-1,5,8790332690,12:45:18 PM,MAHESHWARI MULTI SPECIALITY HOSPITAL,-1,7,5,"Opp. sunflower school, weekly market, thirumala chourastha, Phulong, Nizamabad, Telangana 503001, India",1619939718000
746,Nizamabad,10,503001,Nizamabad,01/05/2021,10,0,-1,20,9000827770,01:15:37 PM,MANORAMA SUPERSPECIALITY HOSPITAL - NIZAMBAD,-1,30,2,"Saraswathi Nagar, chowk, Hyderabad Rd, near Yellamma gutta, Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619855137000
747,Nizamabad,0,,Nizamabad,02/05/2021,0,0,-1,0,--,11:43:22 AM,MAYUR HEALTH CARE CETRE,-1,0,0,,1619936002000
748,Nizamabad,0,503003,Nizamabad,02/05/2021,10,0,-1,15,7702108108,09:11:20 AM,MEDICOVER HOSPITAL - NIZAMBAD,-1,10,0,"beside LIC Building, Yellammagutta, Nizamabad, Telangana 503003, India",1619926880000
749,Nizamabad,4,503001,Nizamabad,02/05/2021,11,9,-1,4,8309853983,02:36:30 PM,M.N.R.HOSPITAL,-1,6,1,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619946390000
750,Nizamabad,5,503001,Nizamabad,26/04/2021,3,1,-1,5,--,12:56:02 PM,NISHKAL NEURO HOSPITAL,-1,5,5,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619421962000
751,Nizamabad,0,503001,Nizamabad,30/04/2021,4,1,-1,6,6271290538,09:29:54 PM,NOVALIFE HOSPITALS LIMITED,-1,10,2,"Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619798394000
752,Nizamabad,0,503001,Nizamabad,02/05/2021,20,3,-1,9,--,10:57:28 AM,"PRAGATHI HOSPITAL,",-1,17,0,"Hyderabad Rd, opp. Hotel Kapila, Dwaraka Nagar, Nizamabad, Telangana 503001, India",1619933248000
753,Nizamabad,0,503001,Nizamabad,02/05/2021,25,5,-1,40,9177150841,08:06:32 AM,PRATHIBHA SUPER SPECIALITY HOSPITAL - NIZAMBAD,-1,7,2,"Pragathi Nagar, Nizamabad, Telangana 503001, India",1619922992000
754,Nizamabad,3,503001,Nizamabad,02/05/2021,6,5,-1,4,--,02:22:20 PM,RUDRASAI HOSPITAL,-1,8,2,"Near Rajeev Auditoriem, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619945540000
755,Nizamabad,0,503001,Nizamabad,02/05/2021,5,5,-1,9,--,02:12:49 PM,SAADHYA MULTI SPECIALITY HOSPITAL,-1,3,5,"Saraswathi Nagar, chowk, Hyderabad Rd, near Yellamma gutta, Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619944969000
756,Nizamabad,0,503003,Nizamabad,02/05/2021,12,0,-1,6,9000483305,12:37:36 PM,SAI ASHWINI HOSPITAL,-1,0,0,"#3, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503003, India",1619939256000
757,Nizamabad,0,503001,Nizamabad,02/05/2021,0,0,-1,6,8500830921,08:32:57 AM,SHASHANK MULTISPECIALITY HOSPITAL - NIZAMBAD,-1,14,0,"H.No: 5-4, 140/6, Rd Number 1, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619924577000
758,Nizamabad,9,503001,Nizamabad,02/05/2021,30,30,-1,10,--,12:10:06 PM,SHIVA SAI EMERGENCY AND MULTI SPECIALITY HOSPITAL,-1,11,5,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619937606000
759,Nizamabad,5,,Nizamabad,01/05/2021,2,2,-1,7,7718094580,04:18:44 PM,SILVER LINE HOSPITAL,-1,5,7,,1619866124000
760,Nizamabad,0,,Nizamabad,02/05/2021,6,2,-1,2,--,01:36:40 PM,SRI BALAJI HOSPITAL,-1,4,0,,1619942800000
761,Nizamabad,3,503002,Nizamabad,02/05/2021,6,6,-1,10,9542766000,02:20:11 PM,SRI GAYATRI LIFE CARE MULTI SPECIALITY HOSPITAL,-1,4,6,"Chandra Shekar Colony, Back side Gov. School, Kanteshwar, Road No: 1, Chandrashekar Colony, Nizamabad, Telangana 503002, India",1619945411000
762,Nizamabad,4,503001,Nizamabad,02/05/2021,10,0,-1,20,--,10:45:11 AM,SRI KRISHNA NEURO HOSPITAL,-1,10,7,"5-6-385 & 386, Nizamabad - Hyderabad Road, Yellammagutta, Nizamabad, Telangana 503001, India",1619932511000
763,Nizamabad,2,503001,Nizamabad,02/05/2021,0,0,-1,7,9676044464,02:43:55 PM,SRI LAXMI MULTI SEPCIALITY HOSPITAL,-1,7,5,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619946835000
764,Nizamabad,8,503001,Nizamabad,01/05/2021,5,5,-1,13,9441024679,11:03:10 AM,SRINIVASA GASTRO & LVER CARE HOSPITAL,-1,8,13,"Opp. Deo, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619847190000
765,Warangal Urban,0,506002,Warangal Urban,02/05/2021,15,12,-1,5,9848353781,12:51:43 PM,SRI SAI HOSPITAL,-1,0,2,"Kashibugga, near Siddayya Hotel, Shanthi Nagar, Kashibugga, LB Nagar, Warangal, Telangana 506002, India",1619940103000
766,Nizamabad,0,503001,Nizamabad,02/05/2021,8,1,-1,14,9032346000,10:17:07 AM,SRI SAI PRASAD CHILDRENS HOSPITAL,-1,10,0,"H.No. 5-6-252, Saraswathi Nagar, Road No. 2 Opp: Co.Operative Bank Rdo office, Road, Saraswathi Nagar, Khaleelwadi, Nizamabad, Telangana 503001, India",1619930827000
767,Nizamabad,0,503001,Nizamabad,02/05/2021,15,0,-1,9,--,02:20:16 PM,SRI SANJEEVANI HOSPITAL,-1,5,0,"5-6-317, 5-6-317, Rd Number 1, Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619945416000
768,Nizamabad,0,503001,Nizamabad,01/05/2021,10,4,-1,5,8688788895,04:24:17 PM,SRI SHIVA SAI MULTI SPECIALITY HOSPITAL,-1,0,3,"Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619866457000
769,Nizamabad,0,503001,Nizamabad,02/05/2021,5,1,-1,8,8309380396,02:23:03 PM,SRI VENKATESHWARA SPECIALITY HOSPITAL,-1,6,1,"Beside Vaishnavi Hospital, Saraswathi Nagar, Khaleelwadi, Nizamabad, Telangana 503001, India",1619945583000
770,Nizamabad,6,503001,Nizamabad,02/05/2021,4,1,-1,14,9542297720,02:23:22 PM,SRI VISHNU SUPER SEPCIALITY HOSPITAL,-1,16,1,"Opp: central library, near MRO office, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619945602000
771,Nizamabad,6,503003,Nizamabad,01/05/2021,5,0,-1,10,--,08:14:40 PM,S.S. BALAJI HOSPITAL,-1,6,7,"Dwaraka Nagar, Nizamabad NH-16, Nizamabad-Mancherial Rd, Dwaraka Nagar, Nizamabad, Telangana 503003, India",1619880280000
772,Nizamabad,0,503001,Nizamabad,02/05/2021,8,0,-1,10,9686158676,10:16:25 AM,SUNRISE SUPER SEPCIALITY HOSPITAL,-1,5,0,"5-7-93 Rajiv Gandhi Auditorium Rod Oppo: Municipal Complex, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619930785000
773,Nizamabad,0,503185,Nizamabad,02/05/2021,12,8,-1,3,--,02:21:56 PM,SURYA NURSING HOME,-1,5,0,"Venkateshwara Colony, Pandu Tarfa (Bodhan Urban), Telangana 503185, India",1619945516000
774,Nizamabad,1,503001,Nizamabad,02/05/2021,5,4,-1,2,9441540688,08:05:16 AM,"S.V. ENT & MULTI SPECIALITY HOSPITAL,",-1,3,0,"Saraswathi Nagar, Tilak Gardens, Khaleelwadi, Nizamabad, Telangana 503001, India",1619922916000
775,Nizamabad,0,503001,Nizamabad,02/05/2021,5,3,-1,10,9701976779,01:08:03 PM,S.V.M. COVID HOSPITAL (SVM MULTI SPECIALITY HOSPITAL),-1,5,4,"Kumar Galli, Near JJ Reddy X Road Pochamma, Pochammagalli, Khaleelwadi, Nizamabad, Telangana 503001, India",1619941083000
776,Nizamabad,0,503003,Nizamabad,02/05/2021,20,0,-1,30,9849106734,12:01:15 PM,TIRUMALA HOSPITAL - NIZAMBAD,-1,16,0,"Kumar Gali, Nizamabad, Telangana 503003, India",1619937075000
777,Nizamabad,3,503001,Nizamabad,02/05/2021,7,7,-1,8,8111890769,02:19:08 PM,VEDANSH HOSPITAL,-1,10,4,"Saraswathi Nagar, Nizamabad, Telangana 503001, India",1619945348000
778,Peddapalli,0,505172,Peddapalli,02/05/2021,8,8,-1,2,--,10:35:14 AM,ASHA GENERAL HOSPITAL,-1,0,2,"Old court building, Amar nagar, Peddapalli, Telangana 505172, India",1619931914000
779,Peddapalli,0,,Peddapalli,02/05/2021,4,4,-1,2,9980780169,12:09:40 PM,CHANAKYA HOSPITAL,-1,0,2,,1619937580000
780,Peddapalli,17,505172,Peddapalli,02/05/2021,17,7,-1,16,9951521677,12:41:00 PM,FORTUNE SIGMA HOSPITAL - PEDDAPALLY,-1,17,16,"Old court building, Amar nagar, Peddapalli, Telangana 505172, India",1619939460000
781,Peddapalli,0,505172,Peddapalli,02/05/2021,5,5,-1,3,9866269480,11:50:49 AM,LEELAVATHI HOPSPITAL,-1,0,3,"Moghalpura, Peddapalli, Telangana 505172, India",1619936449000
782,Warangal Urban,0,506007,Warangal Urban,02/05/2021,5,5,-1,0,9652412413,01:11:11 PM,LOTUS HOSPITAL,-1,0,0,"Tadkamalla Village, Warangal, Telangana 506007, India",1619941271000
783,Rajanna,5,505301,Rajanna,02/05/2021,0,0,-1,7,9642524524,01:16:32 PM,MAHALAXMI HOSPITAL,-1,5,7,"AUTONAGAR, Sircilla-Vemulawada-Karimnagar Rd, Shanti Nagar, Sircilla, Telangana 505301, India",1619941592000
784,Peddapalli,2,505172,Peddapalli,02/05/2021,6,6,-1,0,9640713545,07:59:23 AM,RAJU ORTHOPEDIC HOSPITAL,-1,2,0,"Boom Nagar, Peddapalli, Telangana 505172, India",1619922563000
785,Peddapalli,0,505172,Peddapalli,02/05/2021,2,2,-1,5,9866666903,08:37:32 AM,RK HOSPITAL,-1,0,5,"Moghalpura, Peddapalli, Telangana 505172, India",1619924852000
786,Peddapalli,0,505172,Peddapalli,01/05/2021,10,10,-1,0,9959264684,12:50:31 PM,SREE GANESH HOSPITAL,-1,0,0,"Peddapalli, Telangana 505172, India",1619853631000
787,Peddapalli,0,505172,Peddapalli,02/05/2021,12,12,-1,4,9000945692,08:26:55 AM,SREEJA HOSPITAL,-1,0,4,"Peddapalli, Telangana 505172, India",1619924215000
788,Peddapalli,6,505172,Peddapalli,01/05/2021,12,12,-1,12,9110500329,01:49:57 PM,SREE MAMATHA HOSPITAL,-1,6,12,"Moghalpura, Peddapalli, Telangana 505172, India",1619857197000
789,Peddapalli,0,505172,Peddapalli,01/05/2021,3,3,-1,2,8498805500,04:02:58 PM,SRI NIKA CHILDREN HOSPITAL,-1,0,2,"Subhash Nagar Rd, Peddapalli, Telangana 505172, India",1619865178000
790,Warangal Urban,2,506002,Warangal Urban,02/05/2021,6,6,-1,8,7013010910,01:41:27 PM,SRI SAI HOSPITAL,-1,2,8,"Kashibugga, near Siddayya Hotel, Shanthi Nagar, Kashibugga, LB Nagar, Warangal, Telangana 506002, India",1619943087000
791,Peddapalli,0,505172,Peddapalli,01/05/2021,3,3,-1,2,9949948468,07:31:54 AM,SRI SIDDARTHA CHILDREN HOSPITAL,-1,0,2,"Moghalpura, Peddapalli, Telangana 505172, India",1619834514000
792,Peddapalli,10,505172,Peddapalli,02/05/2021,7,6,-1,20,8309689439,09:06:30 AM,STAR MOUNT HOSPITAL,-1,23,18,"Old court building, Amar nagar, Peddapalli, Telangana 505172, India",1619926590000
793,Peddapalli,0,505172,Peddapalli,01/05/2021,2,2,-1,8,9849361799,08:23:50 PM,THIRUMALA HOSPITAL,-1,0,8,"Dr.Pururushotham Hospital Rd, Peddapalli, Telangana 505172, India",1619880830000
794,Peddapalli,0,505172,Peddapalli,02/05/2021,10,10,-1,10,9849947308,08:06:00 AM,VIJAYA HOSPITAL,-1,0,10,"H.No.2-1-120, Near New, Bus Stand, Peddapalli, Telangana 505172, India",1619922960000
795,Peddapalli,10,505172,Peddapalli,01/05/2021,5,5,-1,5,9642088860,10:29:11 AM,VISION HOSPITAL- RAMAGUNDEM,-1,10,5,"Moghalpura, Peddapalli, Telangana 505172, India",1619845151000
796,Rajanna,2,505301,Rajanna,02/05/2021,15,8,-1,10,8317620255,02:26:13 PM,AMRUTHA NARSING HOME,-1,4,5,"Sardar Nagar, Shanti Nagar, Sircilla, Telangana 505301, India",1619945773000
797,Rajanna,0,505301,Rajanna,02/05/2021,4,0,-1,4,9000302223,12:09:22 PM,KARTHIKEYA HOSPITAL,-1,0,0,"Sardar Nagar, Shanti Nagar, Sircilla, Telangana 505301, India",1619937562000
798,Rajanna,0,,Rajanna,02/05/2021,4,4,-1,6,9307588888,11:16:38 AM,LALITHA SUPER SPECIASLITY HOSPITAL-SIRICILLA,-1,0,1,,1619934398000
799,Rajanna,0,505301,Rajanna,01/05/2021,10,9,-1,2,9133526660,10:03:09 PM,LAXMINARSIMHA HOSPITAL,-1,0,2,"Sardar Nagar, Shanti Nagar, Sircilla, Telangana 505301, India",1619886789000
800,Rajanna,0,505301,Rajanna,02/05/2021,6,6,-1,2,9440009032,09:46:44 AM,MAHALAXMI HOSPITAL,-1,0,2,"AUTONAGAR, Sircilla-Vemulawada-Karimnagar Rd, Shanti Nagar, Sircilla, Telangana 505301, India",1619929004000
801,Rajanna,1,,Rajanna,02/05/2021,6,3,-1,10,9550632048,12:00:51 PM,MAHALAXMI HOSPITAL-VEMULAWADA,-1,2,9,,1619937051000
802,Rajanna,1,,Rajanna,02/05/2021,3,1,-1,7,9550632049,11:58:03 AM,MANA HOSPITAL-VEMULAWADA,-1,2,2,,1619936883000
803,Rajanna,1,,Rajanna,01/05/2021,5,5,-1,2,9000302223,02:04:49 PM,MATHRU SRI HOSPITAL- VEMULAWADA,-1,1,2,,1619858089000
804,Rajanna,2,503165,Rajanna,02/05/2021,10,2,-1,8,9000302223,01:02:33 PM,RAJANNA MULTISPECIALITY HOSPITAL,-1,2,6,"Unnamed Road, Mailaram, Telangana 503165, India",1619940753000
805,Warangal Urban,4,506002,Warangal Urban,01/05/2021,2,2,-1,2,--,07:31:12 PM,SRI SAI HOSPITAL,-1,4,2,"Kashibugga, near Siddayya Hotel, Shanthi Nagar, Kashibugga, LB Nagar, Warangal, Telangana 506002, India",1619877672000
806,Rajanna,0,,Rajanna,02/05/2021,12,11,-1,6,9908553226,09:57:44 AM,THULASI HOSPITAL-VEMULAWADA,-1,0,6,,1619929664000
807,Rangareddy,3,,Rangareddy,02/05/2021,0,0,-1,10,--,07:45:17 AM,AARON HOSPITAL-NARSINGI,-1,5,5,,1619921717000
808,Rangareddy,0,500032,Rangareddy,02/05/2021,0,0,-1,250,7299998262,11:30:23 AM,AIG HOSPITALS GACHIBOWLI,-1,40,1,"Plot No 2/3/4/5 Survey, No 136, 1, Mindspace Rd, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032, India",1619935223000
809,Rangareddy,0,500008,Rangareddy,02/05/2021,0,0,-1,7,9014784511,08:52:37 AM,AMERICAN BRAIN AND SPINE HOSPITAL,-1,16,0,"08, Tolichowki Rd, Surya Nagar, Mehdipatnam, Hyderabad, Telangana 500008, India",1619925757000
810,Rangareddy,0,500060,Rangareddy,30/04/2021,12,3,-1,11,7337337320,08:26:29 AM,AMMA HOSPITAL - KOTHAPET,-1,22,6,"Unnamed Road, Satya Nagar Colony, Kothapet, Hyderabad, Telangana 500060, India",1619751389000
811,Rangareddy,5,500039,Rangareddy,29/04/2021,15,12,-1,35,9100900279,08:54:52 AM,ANKURA HOSPITAL FOR WOMEN & CHILDREN (A UNIT OF ANKURA HOSPITALS LB NAGAR PVT LTD,-1,14,21,"Plot #1-18, Raghavendra Nagar Narapally, Raghavendra Nagar Colony, Bhagya Nagar Colony, Uppal, Hyderabad, Telangana 500039, India",1619666692000
812,Rangareddy,0,,Rangareddy,01/05/2021,5,3,-1,0,--,10:09:46 AM,ANKURA HOSPITALS-MADEENAGUDA,-1,0,0,,1619843986000
813,Rangareddy,0,500049,Rangareddy,02/05/2021,12,0,-1,23,9885355084,08:47:10 AM,ARCHANA HOSPITAL - MADINAGUDA,-1,12,0,"1-56/AH, National Highway 9, Beside Reliance Fresh, Madinaguda, Durga Estates, Miyapur, Durga Estates, Hyderabad, Telangana 500049, India",1619925430000
814,Rangareddy,3,500060,Rangareddy,30/04/2021,4,2,-1,8,9010098673,11:28:38 AM,ARK HEALTH CARE(ALWAYS RELIABEL KNOWLEDGE HEALTH CARE PVT LTD)-DILSUKNAGAR ,-1,5,5,"P and T Colony Rd, near Satyanarayana swami Temple, Kalyani Estate, Madhura Puri Colony, Dilsukhnagar, Hyderabad, Telangana 500060, India",1619762318000
815,Rangareddy,0,500097,Rangareddy,28/04/2021,0,0,-1,40,9704505399,06:21:09 PM,ARUNA  HOSPITAL,-1,0,40,"Jilliguda Main Road, Meerpet, Adarsa Nagar, Hyderabad, Telangana 500097, India",1619614269000
816,Rangareddy,7,500079,Rangareddy,02/05/2021,2,2,-1,13,9553879148,08:56:42 AM,ARUNA MULTI SPECIALITY HOSPITAL-HASTINAPURAM,-1,10,3,"APSEB Colony, Saraswathi Nagar, Hastinapuram, Hyderabad, Telangana 500079, India",1619926002000
817,Rangareddy,0,500082,Rangareddy,02/05/2021,10,0,-1,8,--,08:44:01 AM,ASIAN INSTITUTE OF NEPHROLOGY & UROLOGY,-1,2,0,"6-3-562/A, Irram Manzil Colony, Somajiguda, Hyderabad, Telangana 500082, India",1619925241000
818,Rangareddy,1,,Rangareddy,02/05/2021,9,1,-1,16,7730012233,07:27:33 AM,AVASA HOSPITAL (INDO-UK HOSPITALS PVT LTD),-1,5,2,,1619920653000
819,Rangareddy,0,500035,Rangareddy,02/05/2021,20,2,-1,14,9963451344,06:28:12 AM,AWARE GLENEAGLES HOSPITALS,-1,28,0,"8-16-1, Nagarjuna Sagar Rd, Laxmi Enclave, Bhagya Nagar, Bairamalguda, Telangana 500035, India",1619917092000
820,Rangareddy,20,501504,Rangareddy,01/05/2021,60,60,-1,20,9849605553,02:00:39 PM,"AYAAN INSTITUTE OF MEDICAL SCIENCES,KANAKA MAMIDI VILLAGE, MOINABAD",-1,20,20,"Kanaka Mamidi, Village, Moinabad, Telangana 501504, India",1619857839000
821,Rangareddy,20,500075,Rangareddy,02/05/2021,250,250,-1,5,--,08:44:11 AM,"BHASKAR MEDICAL COLLEGE, YENKAPALLY (V), MOINA BAD (M), R.R. DIST.",-1,20,5,"Survey No. 156 To 162, Amdapur X Road, Yenkapally, Moinabad, Ranga Reddy, Hyderabad, Telangana 500075, India",1619925251000
822,Rangareddy,0,500070,Rangareddy,02/05/2021,10,3,-1,25,--,09:30:00 AM,BHRUNGI HOSPITAL,-1,9,4,"5-8-50/93, Nagarjuna Sagar Rd, near Venkateswara Swamy Temple, Sripuram Colony, Sagar Complex, Highway, B N Reddy Nagar, Hyderabad, Telangana 500070, India",1619928000000
823,Rangareddy,0,501505,Rangareddy,02/05/2021,0,0,-1,28,8897294554,12:10:27 PM,BRISTLECONE HOSPITAL - HAYATHNAGAR,-1,0,10,"NH 9, Thorruur X Road, beside Sai Baba Temp, Shirdi Nagar, Hyderabad, Telangana 501505, India",1619937627000
824,Rangareddy,0,500032,Rangareddy,02/05/2021,0,0,-1,30,8374239865,10:34:30 AM,CARE HOSPITAL - HITECH CITY,-1,25,1,"Old Mumbai Hwy, Near Cyberabad Police Commissionerate, Jayabheri Pine Valley, Gachibowli, Hyderabad, Telangana 500032, India",1619931870000
825,Rangareddy,4,500033,Rangareddy,02/05/2021,6,4,-1,4,9866212080,10:01:14 AM,CBS MAAGNA HOSPITAL ,-1,10,0,"D-4, Rd Number 9, Durga Bhawani Nagar, MLA Colony, Film Nagar, Hyderabad, Telangana 500033, India",1619929874000
826,Rangareddy,2,500005,Rangareddy,02/05/2021,0,0,-1,8,9160475750,09:52:15 AM,CHAVAN OM SAI HOSPITAL,-1,10,1,"8-3, RCI Rd, Sai Nagar Colony, Subhodaya Nagar, Balapur, Telangana 500005, India",1619929335000
827,Rangareddy,0,,Rangareddy,28/04/2021,0,0,-1,3,7330801188,03:41:22 PM,CITIZENS HOSPITALS A UNIT OF CYBERABAD CITIZENS HOSPITALS PVT LTD,-1,8,0,,1619604682000
